"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Europe & Central Asia (excluding high income)","ECA","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9891072393721","19.084209373642","19.334972872641","18.3384209702796","18.2742141751363","18.952339223991","17.7522222690639","17.2059555932178","16.5695235733096","17.102472820853","16.5414996757918","15.5384620582691","16.2838121995264","15.0659244604612","14.8586465354439","",
"Europe & Central Asia","ECS","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2810340650705","14.2894457311021","13.7746254430576","13.6674806947519","11.7108819048872","12.9733770996965","12.8411896715135","13.4202756643916","14.541961244535","14.5676071840561","15.1790377573142","15.58032762625","15.5050111513183","15.5083640600279","16.4310396516086","15.6372125690364","14.3730868125467","14.3166543721229","14.3737633084779","15.1160462681382","14.9217569981676","14.8208515996351","15.2516980549076","15.0659244604612","","",
"Ecuador","ECU","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","19.4506310319228","21.8206614387999","22.7324913892078","24.7129579004921","20.2116832892326","","20.9265858873842","19.3238570879754","22.2354813046937","22.1545901776036","23.985626590807","22.5264107188869","24.0162297932633","23.3476394849785","25.269483926357","26.5572918921259","23.4256517069678","17.4275310140515","20.2603143418468","20.6672811059908","22.0305010893246","22.7260227438166","23.8588921825773","","","","","29.8487079152299","29.9273527117857","28.8362362929984","28.4848361572727","23.3505384887529","24.1411459077079","23.4000487367344","24.5538081271266","24.8047398857874","24.3359516229823","25.9035555287296","24.2144217559896","25.7881597137745","27.19721169464","","","","",
"Euro area","EMU","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","16.5380890666719","15.4411118701346","14.8409090495071","14.8949133130146","13.5135135135135","13.8275340393343","13.4615384615385","16.8878102272361","16.4092152552998","15.9644144218306","15.9363139970153","15.5418539032843","12.9240374609782","12.8747795414462","13.24051296323","13.5873472322071","13.1940779422794","9.75833377335008","11.8661813700404","11.8740706551099","13.7685250529287","16.6731032698075","17.1124294632744","15.3718785994081","16.6051464290941","15.8293008708653","15.5577659127402","14.8088934274674","16.6693114015122","15.2658445535234","15.5053342826005","18.4447716116367","17.6762785873621","16.992164195999","16.6462652530618","15.6372125690364","14.1675704582147","14.3166543721229","15.2121800591486","14.8343837739213","15.9480398161922","16.0578446788599","16.2743867084231","16.5314404219094","","",
"Eritrea","ERI","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0892526740559","14.7003916052341","15.0258019709717","14.7334740509934","13.6627336906785","11.2518445646827","10.9022308025457","11.4775647214342","11.5158418040244","11.1057245057062","11.3985778038082","11.2309489051095","11.164361653104","11.1664878224916","9.99177773931106","10.8464246259854","10.8262745116691","8.11948450583429","9.7102587561064","9.83386177405732","10.2040081062824","10.1950386808557","10.1385966517245","","",
"Estonia","EST","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.25305909919292","","","","20.2095052558231","19.7669851968706","19.8835318382346","19.7404224694606","22.1859540985416","22.8772104113038","18.752368743261","19.063848879125","19.1784283217645","18.7593971834949","18.4447716116367","17.7436681214823","18.4053693813549","18.4264119273028","17.8384499638949","17.9226079000455","18.0121561580279","17.6356363418569","17.761005148099","18.3021087945558","18.1383543999073","18.1554491247538","18.2192913501012","","",
"Ethiopia","ETH","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1141616714769","56.6868479377264","44.5936669949563","47.3584236652821","41.1757624398074","39.6806415306697","41.1080517313308","31.7993264630639","25.6860490773322","21.7541153732636","","23.2793542615321","16.0806149004418","16.9595857409852","13.7512395523445","12.3431842001217","21.3825666051383","27.4687279212899","15.8532668151171","14.9712830476246","14.4643490048065","12.8011160997175","10.2635467785654","9.33908955436653","9.86932587791604","10.8058100633335","10.5102313753435","11.1102815307419","11.7646205733356","",
"European Union","EUU","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5731227414063","","","33.7194936459768","36.8346330090843","","","",
"Finland","FIN","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","14.9972286008394","14.6547643200108","13.6781957928803","12.9301978350131","12.9449423815621","12.3136123136123","12.0878558263363","11.8236339404709","11.882864963863","11.9507938680536","11.753769282166","10.8661298818572","11.0259337791551","10.7072405988496","10.3568783119029","10.5880318228987","11.0041615044951","10.8120314992752","10.2075931410859","9.32606374009331","8.38348552219962","7.44695298707016","7.11063845392203","8.15726057778322","8.51610142561726","8.69438313537052","9.15549864050436","9.18246463654744","9.51466987259047","9.37030046445121","9.24699403919748","9.36101861693922","9.26930885489071","9.23745257065151","9.07076764985155","9.05352222746519","9.06008248161301","8.82184226110727","8.54587406400711","8.36876623141969","8.24246848095942","8.24922059403815","8.06799172155754","7.79883298409757","7.46852929675625","7.34463576035593","","",
"Fiji","FJI","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0321288527217","53.190163662042","50.9230520820252","45.6024841148903","46.8797670226044","46.136005070187","40.3281862866789","","","","","","","","44.0809188689016","42.1746531346352","44.7654646845734","","","","38.5831342502567","34.4012644689237","34.7123317126","32.2136203529924","31.8506626722012","31.2624463759817","31.6686778024383","30.2989315251544","29.9228724351175","",
"France","FRA","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","18.2792207792208","18.4949348769899","17.771013814095","17.6357335386985","17.5223583968201","17.6881642160432","17.0965732087227","16.5012942191544","20.6551915602443","19.8169793909567","19.3758551045671","19.0330759479082","18.8218617105056","18.4224611941025","17.9151748829524","17.5513922043224","17.1041296399604","17.1842976509538","17.1638741315897","16.8485059068798","16.6780255087138","16.5527552328065","16.4606510094767","21.5958323187971","21.8280481743305","21.5381107193723","21.8755892289003","21.7887670104005","21.9096959962983","21.5961886175073","21.3157441257615","21.2357663941554","21.031132282616","20.8385844539805","20.5078712732198","20.1110155605433","19.5619103063009","19.1655363672259","18.4715065416545","18.7591814177539","18.5889736091187","18.5063916081277","18.4259936456963","18.2430323708491","18.232841784869","18.2297711814515","","",
"Faroe Islands","FRO","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7047177574416","36.3097763696862","36.1772770036806","36.5714197804465","32.1266923461557","31.0257575901949","29.3682730653891","27.8538381186155","28.0977851484218","24.9499726047959","24.0744502712588","",
"Gabon","GAB","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.055611684799","38.9498655392477","42.683813257119","48.9070718773869","51.4766498396554","53.9536418915202","54.6274057999956","",
"United Kingdom","GBR","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","16.5803624775941","16.0247076990955","16.4506888555449","16.0860732826725","15.5856543304082","14.3699350923686","13.7638217572668","13.5282092052585","14.0864133263925","13.4754374659198","12.8974167349475","13.1010341817205","12.6064629258517","12.5231761974977","12.6039939241071","15.2943512359774","15.7417164635878","16.3502919694995","15.1117868447945","14.0410579043343","12.841045180211","11.2359295655889","8.79967573475392","14.5426051578353","14.6907777482619","14.5741057676163","14.253844025714","13.9863600520665","13.7855002866228","14.4709750102828","14.4402956177708","14.7383778834632","15.2601064883999","15.2570747744469","15.3849852150516","14.9164926149775","13.7367682937563","13.7892858047216","13.5799140061526","13.8852609187886","13.8723146213519","14.0831435819133","14.564991646234","14.9220834928904","15.5960300547155","16.0847587799456","","",
"Georgia","GEO","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2919343326196","11.1511789181692","13.1179637787567","10.9965635738832","13.4977827050998","13.3380969393831","14.3621668851027","16.2686775590001","16.7287722959209","16.1244241277097","15.5141388174807","16.4383315030515","16.9191238567553","18.1743345833714","17.0831294605949","15.8006474441015","18.1434857003178","17.3300354301758","16.8766854621231","16.6132833054977","14.7821726187301","14.7489967203495","",
"Ghana","GHA","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8159360092357","45.9783154140725","41.6856674463901","39.6741778662411","40.1142011259896","42.2566080733204","37.5148557633728","34.6307486038751","39.9459767845139","35.7251166542665","38.3950024423137","","","32.7492248707408","32.9691921019524","","","","",
"Gibraltar","GIB","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3389557430386","37.1699751371404","39.4624614917258","46.6201033362435","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6790604371253","","","","","","","","","","","29.2532717474981","30.9160603927091","28.3666913763281","24.7407407407407","22.7075498987561","25.9350530625224","26.3241381978566","26.94003889665","28.9588142388531","","","","","","","","","","",
"Guinea-Bissau","GNB","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6178995225459","","",
"Equatorial Guinea","GNQ","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8901713885974","24.4512777505999","15.3243017663483","20.463701794274","17.141807253308","15.9457814351431","12.2411075851118","12.5600823680975","14.7402284853697","17.3502952607909","20.3146367438742","20.3604892889409","","",
"Greece","GRC","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","57.8598601055344","53.2402982221374","52.4756053487532","54.6803443854186","49.0537780803267","49.3145623175554","36.1955327718784","36.247271283985","33.9043540328338","33.458828898206","24.9402040384647","30.1882358865046","29.8961147999456","29.8548612143326","27.8097936188931","25.8364397507878","26.0371859187588","24.2236845314063","21.9654544484827","","","","","21.3866171303737","20.0163783805617","21.9906963467329","21.5816920526524","22.0314116475396","22.0074980578518","21.9720291173713","23.2370819238326","22.5841354142752","23.2656020146451","23.4943184252623","22.8263029788864","22.1750856090834","21.4720819622216","22.3765237437929","21.525290399706","20.3983701060096","20.3577945392474","17.5493867616443","22.0805786510347","20.815321818721","22.0689560372955","22.1097973795007","21.7814028531338","",
"Grenada","GRD","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3908991980393","35.3447784473958","36.0831390636941","40.9578422385981","42.1721910581237","49.7981859720305","","","","","31.3454255555528","30.7476149909986","30.8931825659519","27.0416075256242","28.1150884021795","25.4912661708057","25.4424771363127","25.0856377057375","26.6229802253757","29.0317947903988","29.5808791492296","30.3144376031086","29.2621616690719","31.0956428931526","32.5407259468166","34.9762225822381","33.6809396531734","","","",
"Guam","GUM","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.797645433757","10.3173630895023","11.7794876126128","11.3375286121201","11.2810340650705","14.7980428910341","14.5327255080988","14.5741057676163","14.2684862694468","13.4099124520401","12.6694052491819","13.9068718169831","14.6436268712992","14.7383778834632","15.1790377573142","15.4038458538719","15.3042514680646","15.1172534734965","14.6620432622887","14.3186540789042","14.0930028515025","14.1370379697044","14.5422473402503","15.2590540037205","15.2828352778384","15.2262625673609","15.2516980549076","15.5299217304875","","",
"Hong Kong SAR, China","HKG","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","44.9172576832151","48.4744094488189","49.5009074410163","46.8785046728972","45.1698670605613","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5845387001467","52.5114026485513","49.3760247892937","49.6665915883925","48.7327457718145","50.4410539331256","53.8310009804796","55.6664355714319","50.4285623927061","48.1898837123575","49.9826671024018","44.1849153360053","45.7197771981903","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3148462076271","","40.2022667601596","","35.5487412295416","33.7194936459768","36.6540538022301","","","",
"Croatia","HRV","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.694506587124","16.1340995003699","20.9697595398746","25.9061698360123","26.6182201642471","24.9475866080429","24.7676587150429","25.3457288471795","26.1157757682024","25.8293570026185","24.5543175487465","16.1923139804094","16.2481295515004","16.1796733933879","16.1357447819094","15.9790444781763","17.4681281962322","16.9925044723775","17.5485460546107","16.3461062772774","16.1844972364041","16.5275580729668","15.9399963665675","14.8601938779246","14.8208515996351","15.1567990888149","15.655169712683","","",
"Haiti","HTI","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","7.13081185256565","7.34553775743707","7.54098360655738","7.57890365448505","8.28125","7.69230769230769","6.59060201170995","8.40347361389446","7.91740282685512","6.56108597285068","8.66671825427532","8.66526904262753","8.68770496209881","8.51650719765538","10.0862022440087","10.1954909746916","10.5239478671683","10.6930992717239","11.3318802849996","12.4734350876947","12.9753468571501","13.7297160608069","14.396836484649","13.9486597136395","13.8390343929964","13.1209890506292","13.0593650961024","12.7352274735998","12.154043688774","11.9318558094639","11.2989581265796","13.4751661559008","16.2281964816955","17.1509559342993","18.0464507037882","18.746495504215","19.5314889012393","","",
"IBRD only","IBD","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7492248707408","33.506637771434","33.2763822505699","33.9507846723033","","",
"IDA blend","IDB","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5075845353351","","18.0100695312405","25.6295761525771","20.0227446314752","20.4170559405028","","",
"Indonesia","IDN","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","31.9327731092437","25.130890052356","22.6534932956951","24.7318235995232","23.2732732732733","30.1757393913416","28.9968096419709","26.5944928218404","25.6376929325751","23.9908503767492","23.163492456097","21.8052738336714","21.6248288452761","21.5871297084075","24.0649540795954","26.056195674146","26.0131537738804","27.068912077694","24.2424242424242","26.5532081377152","26.6303026320113","27.7783440644661","22.9221255633581","20.0530155421632","23.0680026816938","13.6696183160924","11.7759798059281","10.6495263870095","","","7.42620325787151","14.5583857687751","12.7333360243823","","","","12.3525404124159","14.8183099212789","15.3952603895368","14.9356245060296","14.7084841771917","15.1042433161638","14.336541491923","16.642368061058","16.376549471515","15.9435296737576","","",
"IDA only","IDX","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3561270261323","33.7194936459768","36.6540538022301","","","",
"Isle of Man","IMN","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","23.3698788228505","21.5388186143669","18.8031560610718","17.404831625183","15.9158922664987","14.248159831756","14.2823939570017","14.1999491223607","13.9445333794834","13.8022366097705","13.5254186151757","12.4508102559089","13.1796121475232","13.1379697139652","12.6480078037068","11.5277213647441","11.1763782705199","10.8964010080328","10.9710948499122","10.0678374915203","9.66086672575454","9.91941494317123","9.95366598778004","11.7682002358428","11.5102645038497","10.925348997598","10.2691310478674","9.23235505766575","9.71689767030374","9.00165283936654","8.87675937312709","8.43218939721086","7.63520957639078","7.06914751997174","8.58899322076719","10.6340063009153","8.88134086724653","8.8406484026922","8.62654109802068","8.1283070552295","9.67505068516744","8.42368384290461","8.55219550868446","9.4844025077526","","",
"Not classified","INX","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","15.8620689655173","15.8857142857143","15.3051643192488","15.6061620897521","14.9085037674919","14.0973169622556","13.5135135135135","13.8275340393343","13.4615384615385","13.9586410635155","13.4425754060325","12.8957528957529","13.050766283525","12.6612466124661","12.9240374609782","12.8747795414462","12.567501227295","13.5873472322071","14.0685124354763","14.367816091954","14.6292098445596","14.0515047162749","13.7685250529287","17.0964513743115","17.1124294632744","17.0303782016178","16.6051464290941","15.8293008708653","15.5577659127402","14.8088934274674","14.6436268712992","14.8667430514608","15.0979690262285","27.0098828884856","27.1615376053452","27.6603621113775","26.6553600564245","24.444407832699","16.4307076681413","22.9127619123724","24.3733370828305","24.34391567044","24.7626198605179","24.5127503964546","25.6667152794179","26.5526822404041","27.1682947005274","",
"Iran, Islamic Rep.","IRN","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","48.8880652335063","44.1671503192107","26.569908079342","28.8981288981289","33.2578064150676","37.9958508832589","46.2064251537936","61.7263744923319","57.8859060402685","55.9311953886271","56.0783191628515","55.5603666017175","56.4011714089446","62.4624935333678","66.9794763422759","64.484321411073","57.4777285621858","60.5945588559395","52.7191471031661","58.4624049563503","51.0968646699389","58.2300997395337","59.8747236551216","55.9411504274087","60.4950846855383","62.3827187431813","63.195914808818","54.1862606775676","56.6257851877228","51.0244631439513","47.5328747795","44.9788902641082","44.4130355610803","40.4200090291103","38.1424911303406","36.2691165159145","36.7202068122243","39.7995782290829","","","","","","","","","","",
"Iraq","IRQ","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3229664897074","59.5991162784337","58.2657737843495","","","",
"Iceland","ISL","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","26.6666666666667","26.8045417680454","25.6580565805658","24.4565217391304","26.6686139915291","28.6118980169972","29.2359424621707","27.8183358205945","29.4263599341946","28.830952946365","","","","","","35.3227013301978","34.0263648288432","27.4370832786989","29.6406311132106","29.9694786570609","29.7473119637344","30.9920742943706","30.0864026869918","31.0996651112194","30.4952705346252","30.4610641564528","30.87800465872","29.5795751712259","29.2046877881601","29.7630424080288","31.2712945240215","31.1532504900894","31.3568957878694","31.7986170622018","32.2145624954347","30.777694605889","20.2791195059203","23.5846482034231","22.4110525859693","23.3567776872792","24.0781290192744","24.3707199551163","23.5525836377383","25.37757840641","22.9210058978324","26.8124404501819","26.2089561824313","",
"Israel","ISR","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","14.2857142857143","16","11.4285714285714","11.5384615384615","12.5","11.214953271028","14.4654088050314","14.2857142857143","13.4328358208955","11.9168356997972","14.0803286170698","10.0469345849223","10.9043614489883","10.9962949804598","12.2355362399689","13.5874689826303","14.4180256298683","15.5910564328095","15.4779318993764","14.607108588694","14.2111817526381","14.9763717977568","16.1623032982863","17.0179114455523","16.3967376070772","16.5756391979709","16.0536255251251","16.9432273941853","22.4701690466423","22.2487768919238","20.6590799413427","22.0741875110684","22.1684114704743","21.7619379101866","21.6253749738912","21.8784025987665","21.745226911874","21.6430165411617","22.5186778368878","22.4982336952889","22.6785387579923","22.7190643264206","23.1922714512558","23.5392539702884","23.4380941105599","23.1077693841196","22.7609455910103","",
"Italy","ITA","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","18.9455132912321","18.0284629431031","15.276061650517","14.7733143315222","15.6925096637736","12.8960699268285","12.9108161990571","12.650808753568","","","","","","10.1916293259606","10.52384901765","13.24051296323","12.6893867322156","13.1940779422794","12.9200202498954","11.8661813700404","11.4391276586512","11.2810340650705","12.9039015512415","13.7746254430576","14.1669472192899","14.2684862694468","14.4954388053902","14.8550375514706","14.5590961254849","15.0367825791354","15.6649460555861","15.5053342826005","15.6100383192031","15.2235177210776","15.3180143320155","14.8418724650902","14.3529923952536","14.5786031668788","14.3166543721229","13.8722838057871","13.8188225082613","13.6946089445429","13.3783555724125","13.6170547591994","13.6174334201945","","",
"Jamaica","JAM","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0262440619889","41.3842544316997","38.2530120481928","36.5300923967703","26.7101256593901","42.0626505264237","33.4522931064045","36.4449897039154","38.0581484042913","40.8708567552372","38.1497084107612","34.6901250956258","37.1650857518054","37.8568072818902","40.0417309630524","34.8997572322806","33.7170157028472","32.8260572488287","35.0374338406994","34.1017600704117","35.9613494517844","32.6284080168114","38.3887566930162","39.8857996453806","40.7671620254059","43.645611521548","40.0938030078757","39.438872512173","38.809683031614","38.2554765618196","","",
"Jordan","JOR","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6442861325266","59.7041585915427","62.5178120617111","66.450605931066","66.2545226894006","66.7954106554584","64.3954117871555","66.6059369049739","65.5004281972583","69.014603494754","70.0282763707893","69.0811270328339","67.0429046332848","67.4301998582166","57.7219795095837","39.4147966559809","39.5477866944271","25.9743103196614","48.7539036188843","49.7681546683433","52.130479506251","47.3483157215856","46.0310852067721","48.2754323103287","45.7177422719119","48.0766501064585","49.5419107306217","49.6940640478902","","",
"Japan","JPN","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7582702261392","6.80570168300375","6.78851895180452","7.07162853063251","5.19160730557132","6.08355008320782","6.16431382638064","6.61260267610948","6.64491217264619","6.83431352666802","7.06864062582113","6.98687236369707","7.07056593228148","7.4292917565102","6.91526282394341","6.03224463745595","6.10758922982027","5.8865696816361","5.6966202139345","5.5582823282377","6.09667299911857","6.18733240220401","6.26413689082602","6.37350229669225","","",
"Kazakhstan","KAZ","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3095321351143","9.05994985099538","9.06089909045924","9.71409677781991","7.81679303041162","9.06520626696007","","","","","","7.28652587454332","7.26191080397065","7.25854479148588","7.80639185401903","7.02884675031557","6.8697859070725","6.02230582973686","4.67683724616022","6.28866911173627","",
"Kenya","KEN","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5599004123861","32.7387708051416","30.1047996773113","25.5652917668348","","",
"Kyrgyz Republic","KGZ","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7952441428901","40.0242339075172","41.2822671199581","39.5004044462742","37.1962222147489","",
"Cambodia","KHM","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2693201896987","35.6955841550975","36.478311120624","36.3707945778941","33.0296914244831","36.8213794464106","38.8835074187883","37.8752617034506","35.74739080359","33.4039376704053","34.2787965626612","37.7554437285917","39.4533965777355","44.4356804584935","45.7755284716229","46.6964205621303","46.9674754619726","",
"Kiribati","KIR","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5428910339882","40.6966139243754","39.3152800015361","42.0352198891428","38.5699196337091","35.084676375869","33.4621858526777","","",
"St. Kitts and Nevis","KNA","Compensation of employees (% of expense)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0354196991752","50.2006852667646","51.6742493175614","49.2175464201735","","","","","","","46.4249406980685","45.700325732899","50.6380984118033","51.054819805439","50.2738594396468","48.6381616624762","48.062108888167","49.884908965737","39.5558084060148","42.8952175905703","42.1586750669634","37.317622537484","40.6726933352853","42.2615862142781","41.4554926678672","40.3184145024186","32.0077428904893","44.813829787234","","",
